word,emotion
洗衣店,disgust
洗衣店,fear
洗衣店,joy
洗衣店,sadness
洗衣店,surprise
洗衣店,trust
得主,anger
得主,anticipation
得主,disgust
得主,fear
得主,joy
得主,sadness
得主,surprise
得主,trust
月桂樹,anger
月桂樹,anticipation
月桂樹,disgust
月桂樹,fear
月桂樹,joy
月桂樹,sadness
月桂樹,surprise
月桂樹,trust
桂冠,anger
桂冠,anticipation
桂冠,disgust
桂冠,fear
桂冠,joy
桂冠,sadness
桂冠,surprise
桂冠,trust
岩漿,anger
岩漿,anticipation
岩漿,disgust
岩漿,fear
岩漿,joy
岩漿,sadness
岩漿,surprise
岩漿,trust
灌洗,anger
灌洗,anticipation
灌洗,disgust
灌洗,fear
灌洗,joy
灌洗,sadness
灌洗,surprise
灌洗,trust
廁,anger
廁,anticipation
廁,disgust
廁,fear
廁,joy
廁,sadness
廁,surprise
廁,trust
薰衣草,anger
薰衣草,anticipation
薰衣草,disgust
薰衣草,fear
薰衣草,joy
薰衣草,sadness
薰衣草,surprise
薰衣草,trust
闊氣,anger
闊氣,anticipation
闊氣,disgust
闊氣,fear
闊氣,joy
闊氣,sadness
闊氣,surprise
闊氣,trust
法,anger
法,anticipation
法,disgust
法,fear
法,joy
法,sadness
法,surprise
法,trust
合法,anger
合法,anticipation
合法,disgust
合法,fear
合法,joy
合法,sadness
合法,surprise
合法,trust
無法無天,anger
無法無天,anticipation
無法無天,disgust
無法無天,fear
無法無天,joy
無法無天,sadness
無法無天,surprise
無法無天,trust
草坪,anger
草坪,anticipation
草坪,disgust
草坪,fear
草坪,joy
草坪,sadness
草坪,surprise
草坪,trust
訴訟,anger
訴訟,anticipation
訴訟,disgust
訴訟,fear
訴訟,joy
訴訟,sadness
訴訟,surprise
訴訟,trust
律師,anger
律師,anticipation
律師,disgust
律師,fear
律師,joy
律師,sadness
律師,surprise
律師,trust
松,anger
松,anticipation
松,disgust
松,fear
松,joy
松,sadness
松,surprise
松,trust
瀉藥,anger
瀉藥,anticipation
瀉藥,disgust
瀉藥,fear
瀉藥,joy
瀉藥,sadness
瀉藥,surprise
瀉藥,trust
鋪設,anger
鋪設,anticipation
鋪設,disgust
鋪設,fear
鋪設,joy
鋪設,sadness
鋪設,surprise
鋪設,trust
層,anger
層,anticipation
層,disgust
層,fear
層,joy
層,sadness
層,surprise
層,trust
分層,anger
分層,anticipation
分層,disgust
分層,fear
分層,joy
分層,sadness
分層,surprise
分層,trust
外行,anger
外行,anticipation
外行,disgust
外行,fear
外行,joy
外行,sadness
外行,surprise
外行,trust
懶,anger
懶,anticipation
懶,disgust
懶,fear
懶,joy
懶,sadness
懶,surprise
懶,trust
LEA,anger
LEA,anticipation
LEA,disgust
LEA,fear
LEA,joy
LEA,sadness
LEA,surprise
LEA,trust
鉛,anger
鉛,anticipation
鉛,disgust
鉛,fear
鉛,joy
鉛,sadness
鉛,surprise
鉛,trust
領導,anger
領導,anticipation
領導,disgust
領導,fear
領導,joy
領導,sadness
領導,surprise
領導,trust
領導,anger
領導,anticipation
領導,disgust
領導,fear
領導,joy
領導,sadness
領導,surprise
領導,trust
引線,anger
引線,anticipation
引線,disgust
引線,fear
引線,joy
引線,sadness
引線,surprise
引線,trust
葉,anger
葉,anticipation
葉,disgust
葉,fear
葉,joy
葉,sadness
葉,surprise
葉,trust
傳單,anger
傳單,anticipation
傳單,disgust
傳單,fear
傳單,joy
傳單,sadness
傳單,surprise
傳單,trust
多葉,anger
多葉,anticipation
多葉,disgust
多葉,fear
多葉,joy
多葉,sadness
多葉,surprise
多葉,trust
聯盟,anger
聯盟,anticipation
聯盟,disgust
聯盟,fear
聯盟,joy
聯盟,sadness
聯盟,surprise
聯盟,trust
洩漏,anger
洩漏,anticipation
洩漏,disgust
洩漏,fear
洩漏,joy
洩漏,sadness
洩漏,surprise
洩漏,trust
洩漏,anger
洩漏,anticipation
洩漏,disgust
洩漏,fear
洩漏,joy
洩漏,sadness
洩漏,surprise
洩漏,trust
洩漏,anger
洩漏,anticipation
洩漏,disgust
洩漏,fear
洩漏,joy
洩漏,sadness
洩漏,surprise
洩漏,trust
靠,anger
靠,anticipation
靠,disgust
靠,fear
靠,joy
靠,sadness
靠,surprise
靠,trust
湊近,anger
湊近,anticipation
湊近,disgust
湊近,fear
湊近,joy
湊近,sadness
湊近,surprise
湊近,trust
倚,anger
倚,anticipation
倚,disgust
倚,fear
倚,joy
倚,sadness
倚,surprise
倚,trust
飛躍,anger
飛躍,anticipation
飛躍,disgust
飛躍,fear
飛躍,joy
飛躍,sadness
飛躍,surprise
飛躍,trust
學習,anger
學習,anticipation
學習,disgust
學習,fear
學習,joy
學習,sadness
學習,surprise
學習,trust
學到了,anger
學到了,anticipation
學到了,disgust
學到了,fear
學到了,joy
學到了,sadness
學到了,surprise
學到了,trust
學習者,anger
學習者,anticipation
學習者,disgust
學習者,fear
學習者,joy
學習者,sadness
學習者,surprise
學習者,trust
學習,anger
學習,anticipation
學習,disgust
學習,fear
學習,joy
學習,sadness
學習,surprise
學習,trust
租,anger
租,anticipation
租,disgust
租,fear
租,joy
租,sadness
租,surprise
租,trust
皮帶,anger
皮帶,anticipation
皮帶,disgust
皮帶,fear
皮帶,joy
皮帶,sadness
皮帶,surprise
皮帶,trust
皮革,anger
皮革,anticipation
皮革,disgust
皮革,fear
皮革,joy
皮革,sadness
皮革,surprise
皮革,trust
似皮革的,anger
似皮革的,anticipation
似皮革的,disgust
似皮革的,fear
似皮革的,joy
似皮革的,sadness
似皮革的,surprise
似皮革的,trust
離開,anger
離開,anticipation
離開,disgust
離開,fear
離開,joy
離開,sadness
離開,surprise
離開,trust
演講,anger
演講,anticipation
演講,disgust
演講,fear
演講,joy
演講,sadness
演講,surprise
演講,trust
講師,anger
講師,anticipation
講師,disgust
講師,fear
講師,joy
講師,sadness
講師,surprise
講師,trust
窗台,anger
窗台,anticipation
窗台,disgust
窗台,fear
窗台,joy
窗台,sadness
窗台,surprise
窗台,trust
總帳,anger
總帳,anticipation
總帳,disgust
總帳,fear
總帳,joy
總帳,sadness
總帳,surprise
總帳,trust
背風處,anger
背風處,anticipation
背風處,disgust
背風處,fear
背風處,joy
背風處,sadness
背風處,surprise
背風處,trust
水蛭,anger
水蛭,anticipation
水蛭,disgust
水蛭,fear
水蛭,joy
水蛭,sadness
水蛭,surprise
水蛭,trust
水蛭,anger
水蛭,anticipation
水蛭,disgust
水蛭,fear
水蛭,joy
水蛭,sadness
水蛭,surprise
水蛭,trust
持懷疑態度,anger
持懷疑態度,anticipation
持懷疑態度,disgust
持懷疑態度,fear
持懷疑態度,joy
持懷疑態度,sadness
持懷疑態度,surprise
持懷疑態度,trust
餘地,anger
餘地,anticipation
餘地,disgust
餘地,fear
餘地,joy
餘地,sadness
餘地,surprise
餘地,trust
剩下,anger
剩下,anticipation
剩下,disgust
剩下,fear
剩下,joy
剩下,sadness
剩下,surprise
剩下,trust
腿,anger
腿,anticipation
腿,disgust
腿,fear
腿,joy
腿,sadness
腿,surprise
腿,trust
遺產,anger
遺產,anticipation
遺產,disgust
遺產,fear
遺產,joy
遺產,sadness
遺產,surprise
遺產,trust
法律,anger
法律,anticipation
法律,disgust
法律,fear
法律,joy
法律,sadness
法律,surprise
法律,trust
合法性,anger
合法性,anticipation
合法性,disgust
合法性,fear
合法性,joy
合法性,sadness
合法性,surprise
合法性,trust
合法化,anger
合法化,anticipation
合法化,disgust
合法化,fear
合法化,joy
合法化,sadness
合法化,surprise
合法化,trust
合法化,anger
合法化,anticipation
合法化,disgust
合法化,fear
合法化,joy
合法化,sadness
合法化,surprise
合法化,trust
法律上,anger
法律上,anticipation
法律上,disgust
法律上,fear
法律上,joy
法律上,sadness
法律上,surprise
法律上,trust
傳說,anger
傳說,anticipation
傳說,disgust
傳說,fear
傳說,joy
傳說,sadness
傳說,surprise
傳說,trust
傳奇的,anger
傳奇的,anticipation
傳奇的,disgust
傳奇的,fear
傳奇的,joy
傳奇的,sadness
傳奇的,surprise
傳奇的,trust
易讀性,anger
易讀性,anticipation
易讀性,disgust
易讀性,fear
易讀性,joy
易讀性,sadness
易讀性,surprise
易讀性,trust
清晰,anger
清晰,anticipation
清晰,disgust
清晰,fear
清晰,joy
清晰,sadness
清晰,surprise
清晰,trust
軍團,anger
軍團,anticipation
軍團,disgust
軍團,fear
軍團,joy
軍團,sadness
軍團,surprise
軍團,trust
立法,anger
立法,anticipation
立法,disgust
立法,fear
立法,joy
立法,sadness
立法,surprise
立法,trust
立法,anger
立法,anticipation
立法,disgust
立法,fear
立法,joy
立法,sadness
立法,surprise
立法,trust
立法,anger
立法,anticipation
立法,disgust
立法,fear
立法,joy
立法,sadness
立法,surprise
立法,trust
立法者,anger
立法者,anticipation
立法者,disgust
立法者,fear
立法者,joy
立法者,sadness
立法者,surprise
立法者,trust
立法機關,anger
立法機關,anticipation
立法機關,disgust
立法機關,fear
立法機關,joy
立法機關,sadness
立法機關,surprise
立法機關,trust
合法,anger
合法,anticipation
合法,disgust
合法,fear
合法,joy
合法,sadness
合法,surprise
合法,trust
腿,anger
腿,anticipation
腿,disgust
腿,fear
腿,joy
腿,sadness
腿,surprise
腿,trust
豆科植物,anger
豆科植物,anticipation
豆科植物,disgust
豆科植物,fear
豆科植物,joy
豆科植物,sadness
豆科植物,surprise
豆科植物,trust
閒暇,anger
閒暇,anticipation
閒暇,disgust
閒暇,fear
閒暇,joy
閒暇,sadness
閒暇,surprise
閒暇,trust
悠閒,anger
悠閒,anticipation
悠閒,disgust
悠閒,fear
悠閒,joy
悠閒,sadness
悠閒,surprise
悠閒,trust
引理,anger
引理,anticipation
引理,disgust
引理,fear
引理,joy
引理,sadness
引理,surprise
引理,trust
檸檬,anger
檸檬,anticipation
檸檬,disgust
檸檬,fear
檸檬,joy
檸檬,sadness
檸檬,surprise
檸檬,trust
借,anger
借,anticipation
借,disgust
借,fear
借,joy
借,sadness
借,surprise
借,trust
貸款人,anger
貸款人,anticipation
貸款人,disgust
貸款人,fear
貸款人,joy
貸款人,sadness
貸款人,surprise
貸款人,trust
貸款,anger
貸款,anticipation
貸款,disgust
貸款,fear
貸款,joy
貸款,sadness
貸款,surprise
貸款,trust
長度,anger
長度,anticipation
長度,disgust
長度,fear
長度,joy
長度,sadness
長度,surprise
長度,trust
加長,anger
加長,anticipation
加長,disgust
加長,fear
加長,joy
加長,sadness
加長,surprise
加長,trust
加長,anger
加長,anticipation
加長,disgust
加長,fear
加長,joy
加長,sadness
加長,surprise
加長,trust
延長,anger
延長,anticipation
延長,disgust
延長,fear
延長,joy
延長,sadness
延長,surprise
延長,trust
縱向,anger
縱向,anticipation
縱向,disgust
縱向,fear
縱向,joy
縱向,sadness
縱向,surprise
縱向,trust
冗長,anger
冗長,anticipation
冗長,disgust
冗長,fear
冗長,joy
冗長,sadness
冗長,surprise
冗長,trust
寬大,anger
寬大,anticipation
寬大,disgust
寬大,fear
寬大,joy
寬大,sadness
寬大,surprise
寬大,trust
寬容,anger
寬容,anticipation
寬容,disgust
寬容,fear
寬容,joy
寬容,sadness
寬容,surprise
寬容,trust
鏡片,anger
鏡片,anticipation
鏡片,disgust
鏡片,fear
鏡片,joy
鏡片,sadness
鏡片,surprise
鏡片,trust
豹,anger
豹,anticipation
豹,disgust
豹,fear
豹,joy
豹,sadness
豹,surprise
豹,trust
麻風,anger
麻風,anticipation
麻風,disgust
麻風,fear
麻風,joy
麻風,sadness
麻風,surprise
麻風,trust
承租人,anger
承租人,anticipation
承租人,disgust
承租人,fear
承租人,joy
承租人,sadness
承租人,surprise
承租人,trust
減少,anger
減少,anticipation
減少,disgust
減少,fear
減少,joy
減少,sadness
減少,surprise
減少,trust
減持,anger
減持,anticipation
減持,disgust
減持,fear
減持,joy
減持,sadness
減持,surprise
減持,trust
較小,anger
較小,anticipation
較小,disgust
較小,fear
較小,joy
較小,sadness
較小,surprise
較小,trust
課,anger
課,anticipation
課,disgust
課,fear
課,joy
課,sadness
課,surprise
課,trust
出租人,anger
出租人,anticipation
出租人,disgust
出租人,fear
出租人,joy
出租人,sadness
出租人,surprise
出租人,trust
致命,anger
致命,anticipation
致命,disgust
致命,fear
致命,joy
致命,sadness
致命,surprise
致命,trust
昏睡的,anger
昏睡的,anticipation
昏睡的,disgust
昏睡的,fear
昏睡的,joy
昏睡的,sadness
昏睡的,surprise
昏睡的,trust
昏睡,anger
昏睡,anticipation
昏睡,disgust
昏睡,fear
昏睡,joy
昏睡,sadness
昏睡,surprise
昏睡,trust
信,anger
信,anticipation
信,disgust
信,fear
信,joy
信,sadness
信,surprise
信,trust
字母,anger
字母,anticipation
字母,disgust
字母,fear
字母,joy
字母,sadness
字母,surprise
字母,trust
信,anger
信,anticipation
信,disgust
信,fear
信,joy
信,sadness
信,surprise
信,trust
生菜,anger
生菜,anticipation
生菜,disgust
生菜,fear
生菜,joy
生菜,sadness
生菜,surprise
生菜,trust
白血病,anger
白血病,anticipation
白血病,disgust
白血病,fear
白血病,joy
白血病,sadness
白血病,surprise
白血病,trust
磯,anger
磯,anticipation
磯,disgust
磯,fear
磯,joy
磯,sadness
磯,surprise
磯,trust
水平,anger
水平,anticipation
水平,disgust
水平,fear
水平,joy
水平,sadness
水平,surprise
水平,trust
槓桿,anger
槓桿,anticipation
槓桿,disgust
槓桿,fear
槓桿,joy
槓桿,sadness
槓桿,surprise
槓桿,trust
槓桿作用,anger
槓桿作用,anticipation
槓桿作用,disgust
槓桿作用,fear
槓桿作用,joy
槓桿作用,sadness
槓桿作用,surprise
槓桿作用,trust
徵收,anger
徵收,anticipation
徵收,disgust
徵收,fear
徵收,joy
徵收,sadness
徵收,surprise
徵收,trust
猥褻,anger
猥褻,anticipation
猥褻,disgust
猥褻,fear
猥褻,joy
猥褻,sadness
猥褻,surprise
猥褻,trust
詞庫,anger
詞庫,anticipation
詞庫,disgust
詞庫,fear
詞庫,joy
詞庫,sadness
詞庫,surprise
詞庫,trust
負債,anger
負債,anticipation
負債,disgust
負債,fear
負債,joy
負債,sadness
負債,surprise
負債,trust
責任,anger
責任,anticipation
責任,disgust
責任,fear
責任,joy
責任,sadness
責任,surprise
責任,trust
聯絡,anger
聯絡,anticipation
聯絡,disgust
聯絡,fear
聯絡,joy
聯絡,sadness
聯絡,surprise
聯絡,trust
說謊者,anger
說謊者,anticipation
說謊者,disgust
說謊者,fear
說謊者,joy
說謊者,sadness
說謊者,surprise
說謊者,trust
誹謗,anger
誹謗,anticipation
誹謗,disgust
誹謗,fear
誹謗,joy
誹謗,sadness
誹謗,surprise
誹謗,trust
中傷,anger
中傷,anticipation
中傷,disgust
中傷,fear
中傷,joy
中傷,sadness
中傷,surprise
中傷,trust
自由主義的,anger
自由主義的,anticipation
自由主義的,disgust
自由主義的,fear
自由主義的,joy
自由主義的,sadness
自由主義的,surprise
自由主義的,trust
自由主義,anger
自由主義,anticipation
自由主義,disgust
自由主義,fear
自由主義,joy
自由主義,sadness
自由主義,surprise
自由主義,trust
解放,anger
解放,anticipation
解放,disgust
解放,fear
解放,joy
解放,sadness
解放,surprise
解放,trust
解放,anger
解放,anticipation
解放,disgust
解放,fear
解放,joy
解放,sadness
解放,surprise
解放,trust
自由,anger
自由,anticipation
自由,disgust
自由,fear
自由,joy
自由,sadness
自由,surprise
自由,trust
性慾,anger
性慾,anticipation
性慾,disgust
性慾,fear
性慾,joy
性慾,sadness
性慾,surprise
性慾,trust
圖書管理員,anger
圖書管理員,anticipation
圖書管理員,disgust
圖書管理員,fear
圖書管理員,joy
圖書管理員,sadness
圖書管理員,surprise
圖書管理員,trust
圖書館,anger
圖書館,anticipation
圖書館,disgust
圖書館,fear
圖書館,joy
圖書館,sadness
圖書館,surprise
圖書館,trust
唱詞,anger
唱詞,anticipation
唱詞,disgust
唱詞,fear
唱詞,joy
唱詞,sadness
唱詞,surprise
唱詞,trust
執照,anger
執照,anticipation
執照,disgust
執照,fear
執照,joy
執照,sadness
執照,surprise
執照,trust
青苔,anger
青苔,anticipation
青苔,disgust
青苔,fear
青苔,joy
青苔,sadness
青苔,surprise
青苔,trust
舔,anger
舔,anticipation
舔,disgust
舔,fear
舔,joy
舔,sadness
舔,surprise
舔,trust
蓋,anger
蓋,anticipation
蓋,disgust
蓋,fear
蓋,joy
蓋,sadness
蓋,surprise
蓋,trust
謊言,anger
謊言,anticipation
謊言,disgust
謊言,fear
謊言,joy
謊言,sadness
謊言,surprise
謊言,trust
列日,anger
列日,anticipation
列日,disgust
列日,fear
列日,joy
列日,sadness
列日,surprise
列日,trust
留置權,anger
留置權,anticipation
留置權,disgust
留置權,fear
留置權,joy
留置權,sadness
留置權,surprise
留置權,trust
代替,anger
代替,anticipation
代替,disgust
代替,fear
代替,joy
代替,sadness
代替,surprise
代替,trust
陸軍中尉,anger
陸軍中尉,anticipation
陸軍中尉,disgust
陸軍中尉,fear
陸軍中尉,joy
陸軍中尉,sadness
陸軍中尉,surprise
陸軍中尉,trust
生活,anger
生活,anticipation
生活,disgust
生活,fear
生活,joy
生活,sadness
生活,surprise
生活,trust
命脈,anger
命脈,anticipation
命脈,disgust
命脈,fear
命脈,joy
命脈,sadness
命脈,surprise
命脈,trust
救生艇,anger
救生艇,anticipation
救生艇,disgust
救生艇,fear
救生艇,joy
救生艇,sadness
救生艇,surprise
救生艇,trust
死氣沉沉,anger
死氣沉沉,anticipation
死氣沉沉,disgust
死氣沉沉,fear
死氣沉沉,joy
死氣沉沉,sadness
死氣沉沉,surprise
死氣沉沉,trust
逼真,anger
逼真,anticipation
逼真,disgust
逼真,fear
逼真,joy
逼真,sadness
逼真,surprise
逼真,trust
終身,anger
終身,anticipation
終身,disgust
終身,fear
終身,joy
終身,sadness
終身,surprise
終身,trust
一生,anger
一生,anticipation
一生,disgust
一生,fear
一生,joy
一生,sadness
一生,surprise
一生,trust
電梯,anger
電梯,anticipation
電梯,disgust
電梯,fear
電梯,joy
電梯,sadness
電梯,surprise
電梯,trust
韌帶,anger
韌帶,anticipation
韌帶,disgust
韌帶,fear
韌帶,joy
韌帶,sadness
韌帶,surprise
韌帶,trust
結紮,anger
結紮,anticipation
結紮,disgust
結紮,fear
結紮,joy
結紮,sadness
結紮,surprise
結紮,trust
光,anger
光,anticipation
光,disgust
光,fear
光,joy
光,sadness
光,surprise
光,trust
減輕,anger
減輕,anticipation
減輕,disgust
減輕,fear
減輕,joy
減輕,sadness
減輕,surprise
減輕,trust
燈塔,anger
燈塔,anticipation
燈塔,disgust
燈塔,fear
燈塔,joy
燈塔,sadness
燈塔,surprise
燈塔,trust
亮度,anger
亮度,anticipation
亮度,disgust
亮度,fear
亮度,joy
亮度,sadness
亮度,surprise
亮度,trust
閃電,anger
閃電,anticipation
閃電,disgust
閃電,fear
閃電,joy
閃電,sadness
閃電,surprise
閃電,trust
可能性,anger
可能性,anticipation
可能性,disgust
可能性,fear
可能性,joy
可能性,sadness
可能性,surprise
可能性,trust
像,anger
像,anticipation
像,disgust
像,fear
像,joy
像,sadness
像,surprise
像,trust
同樣,anger
同樣,anticipation
同樣,disgust
同樣,fear
同樣,joy
同樣,sadness
同樣,surprise
同樣,trust
喜歡,anger
喜歡,anticipation
喜歡,disgust
喜歡,fear
喜歡,joy
喜歡,sadness
喜歡,surprise
喜歡,trust
紫丁香,anger
紫丁香,anticipation
紫丁香,disgust
紫丁香,fear
紫丁香,joy
紫丁香,sadness
紫丁香,surprise
紫丁香,trust
百合,anger
百合,anticipation
百合,disgust
百合,fear
百合,joy
百合,sadness
百合,surprise
百合,trust
肢,anger
肢,anticipation
肢,disgust
肢,fear
肢,joy
肢,sadness
肢,surprise
肢,trust
打入冷宮,anger
打入冷宮,anticipation
打入冷宮,disgust
打入冷宮,fear
打入冷宮,joy
打入冷宮,sadness
打入冷宮,surprise
打入冷宮,trust
限制,anger
限制,anticipation
限制,disgust
限制,fear
限制,joy
限制,sadness
限制,surprise
限制,trust
局限性,anger
局限性,anticipation
局限性,disgust
局限性,fear
局限性,joy
局限性,sadness
局限性,surprise
局限性,trust
有限,anger
有限,anticipation
有限,disgust
有限,fear
有限,joy
有限,sadness
有限,surprise
有限,trust
無限,anger
無限,anticipation
無限,disgust
無限,fear
無限,joy
無限,sadness
無限,surprise
無限,trust
豪華轎車,anger
豪華轎車,anticipation
豪華轎車,disgust
豪華轎車,fear
豪華轎車,joy
豪華轎車,sadness
豪華轎車,surprise
豪華轎車,trust
跛行,anger
跛行,anticipation
跛行,disgust
跛行,fear
跛行,joy
跛行,sadness
跛行,surprise
跛行,trust
林,anger
林,anticipation
林,disgust
林,fear
林,joy
林,sadness
林,surprise
林,trust
線,anger
線,anticipation
線,disgust
線,fear
線,joy
線,sadness
線,surprise
線,trust
血統,anger
血統,anticipation
血統,disgust
血統,fear
血統,joy
血統,sadness
血統,surprise
血統,trust
直系,anger
直系,anticipation
直系,disgust
直系,fear
直系,joy
直系,sadness
直系,surprise
直系,trust
線性,anger
線性,anticipation
線性,disgust
線性,fear
線性,joy
線性,sadness
線性,surprise
線性,trust
夾,anger
夾,anticipation
夾,disgust
夾,fear
夾,joy
夾,sadness
夾,surprise
夾,trust
麻布,anger
麻布,anticipation
麻布,disgust
麻布,fear
麻布,joy
麻布,sadness
麻布,surprise
麻布,trust
襯墊,anger
襯墊,anticipation
襯墊,disgust
襯墊,fear
襯墊,joy
襯墊,sadness
襯墊,surprise
襯墊,trust
線,anger
線,anticipation
線,disgust
線,fear
線,joy
線,sadness
線,surprise
線,trust
縈繞,anger
縈繞,anticipation
縈繞,disgust
縈繞,fear
縈繞,joy
縈繞,sadness
縈繞,surprise
縈繞,trust
行話,anger
行話,anticipation
行話,disgust
行話,fear
行話,joy
行話,sadness
行話,surprise
行話,trust
語言,anger
語言,anticipation
語言,disgust
語言,fear
語言,joy
語言,sadness
語言,surprise
語言,trust
語言學家,anger
語言學家,anticipation
語言學家,disgust
語言學家,fear
語言學家,joy
語言學家,sadness
語言學家,surprise
語言學家,trust
語言,anger
語言,anticipation
語言,disgust
語言,fear
語言,joy
語言,sadness
語言,surprise
語言,trust
語言學,anger
語言學,anticipation
語言學,disgust
語言學,fear
語言學,joy
語言學,sadness
語言學,surprise
語言學,trust
襯,anger
襯,anticipation
襯,disgust
襯,fear
襯,joy
襯,sadness
襯,surprise
襯,trust
鏈接,anger
鏈接,anticipation
鏈接,disgust
鏈接,fear
鏈接,joy
鏈接,sadness
鏈接,surprise
鏈接,trust
油布,anger
油布,anticipation
油布,disgust
油布,fear
油布,joy
油布,sadness
油布,surprise
油布,trust
皮棉,anger
皮棉,anticipation
皮棉,disgust
皮棉,fear
皮棉,joy
皮棉,sadness
皮棉,surprise
皮棉,trust
獅子,anger
獅子,anticipation
獅子,disgust
獅子,fear
獅子,joy
獅子,sadness
獅子,surprise
獅子,trust
唇,anger
唇,anticipation
唇,disgust
唇,fear
唇,joy
唇,sadness
唇,surprise
唇,trust
口紅,anger
口紅,anticipation
口紅,disgust
口紅,fear
口紅,joy
口紅,sadness
口紅,surprise
口紅,trust
液化,anger
液化,anticipation
液化,disgust
液化,fear
液化,joy
液化,sadness
液化,surprise
液化,trust
液化,anger
液化,anticipation
液化,disgust
液化,fear
液化,joy
液化,sadness
液化,surprise
液化,trust
酒,anger
酒,anticipation
酒,disgust
酒,fear
酒,joy
酒,sadness
酒,surprise
酒,trust
液體,anger
液體,anticipation
液體,disgust
液體,fear
液體,joy
液體,sadness
液體,surprise
液體,trust
肅清,anger
肅清,anticipation
肅清,disgust
肅清,fear
肅清,joy
肅清,sadness
肅清,surprise
肅清,trust
清算,anger
清算,anticipation
清算,disgust
清算,fear
清算,joy
清算,sadness
清算,surprise
清算,trust
清盤,anger
清盤,anticipation
清盤,disgust
清盤,fear
清盤,joy
清盤,sadness
清盤,surprise
清盤,trust
流動性,anger
流動性,anticipation
流動性,disgust
流動性,fear
流動性,joy
流動性,sadness
流動性,surprise
流動性,trust
酒,anger
酒,anticipation
酒,disgust
酒,fear
酒,joy
酒,sadness
酒,surprise
酒,trust
口齒不清,anger
口齒不清,anticipation
口齒不清,disgust
口齒不清,fear
口齒不清,joy
口齒不清,sadness
口齒不清,surprise
口齒不清,trust
名單,anger
名單,anticipation
名單,disgust
名單,fear
名單,joy
名單,sadness
名單,surprise
名單,trust
聽,anger
聽,anticipation
聽,disgust
聽,fear
聽,joy
聽,sadness
聽,surprise
聽,trust
傾聽者,anger
傾聽者,anticipation
傾聽者,disgust
傾聽者,fear
傾聽者,joy
傾聽者,sadness
傾聽者,surprise
傾聽者,trust
清單,anger
清單,anticipation
清單,disgust
清單,fear
清單,joy
清單,sadness
清單,surprise
清單,trust
蔫,anger
蔫,anticipation
蔫,disgust
蔫,fear
蔫,joy
蔫,sadness
蔫,surprise
蔫,trust
一連串,anger
一連串,anticipation
一連串,disgust
一連串,fear
一連串,joy
一連串,sadness
一連串,surprise
一連串,trust
按照字面,anger
按照字面,anticipation
按照字面,disgust
按照字面,fear
按照字面,joy
按照字面,sadness
按照字面,surprise
按照字面,trust
文,anger
文,anticipation
文,disgust
文,fear
文,joy
文,sadness
文,surprise
文,trust
文學,anger
文學,anticipation
文學,disgust
文學,fear
文學,joy
文學,sadness
文學,surprise
文學,trust
輕盈,anger
輕盈,anticipation
輕盈,disgust
輕盈,fear
輕盈,joy
輕盈,sadness
輕盈,surprise
輕盈,trust
版畫,anger
版畫,anticipation
版畫,disgust
版畫,fear
版畫,joy
版畫,sadness
版畫,surprise
版畫,trust
光刻,anger
光刻,anticipation
光刻,disgust
光刻,fear
光刻,joy
光刻,sadness
光刻,surprise
光刻,trust
岩性,anger
岩性,anticipation
岩性,disgust
岩性,fear
岩性,joy
岩性,sadness
岩性,surprise
岩性,trust
岩石圈,anger
岩石圈,anticipation
岩石圈,disgust
岩石圈,fear
岩石圈,joy
岩石圈,sadness
岩石圈,surprise
岩石圈,trust
當事人,anger
當事人,anticipation
當事人,disgust
當事人,fear
當事人,joy
當事人,sadness
當事人,surprise
當事人,trust
訴訟,anger
訴訟,anticipation
訴訟,disgust
訴訟,fear
訴訟,joy
訴訟,sadness
訴訟,surprise
訴訟,trust
訴訟,anger
訴訟,anticipation
訴訟,disgust
訴訟,fear
訴訟,joy
訴訟,sadness
訴訟,surprise
訴訟,trust
訴訟,anger
訴訟,anticipation
訴訟,disgust
訴訟,fear
訴訟,joy
訴訟,sadness
訴訟,surprise
訴訟,trust
窩,anger
窩,anticipation
窩,disgust
窩,fear
窩,joy
窩,sadness
窩,surprise
窩,trust
濱海,anger
濱海,anticipation
濱海,disgust
濱海,fear
濱海,joy
濱海,sadness
濱海,surprise
濱海,trust
禮儀,anger
禮儀,anticipation
禮儀,disgust
禮儀,fear
禮儀,joy
禮儀,sadness
禮儀,surprise
禮儀,trust
生計,anger
生計,anticipation
生計,disgust
生計,fear
生計,joy
生計,sadness
生計,surprise
生計,trust
制服,anger
制服,anticipation
制服,disgust
制服,fear
制服,joy
制服,sadness
制服,surprise
制服,trust
鐵青,anger
鐵青,anticipation
鐵青,disgust
鐵青,fear
鐵青,joy
鐵青,sadness
鐵青,surprise
鐵青,trust
活的,anger
活的,anticipation
活的,disgust
活的,fear
活的,joy
活的,sadness
活的,surprise
活的,trust
駱駝,anger
駱駝,anticipation
駱駝,disgust
駱駝,fear
駱駝,joy
駱駝,sadness
駱駝,surprise
駱駝,trust
加載,anger
加載,anticipation
加載,disgust
加載,fear
加載,joy
加載,sadness
加載,surprise
加載,trust
麵包,anger
麵包,anticipation
麵包,disgust
麵包,fear
麵包,joy
麵包,sadness
麵包,surprise
麵包,trust
浪子,anger
浪子,anticipation
浪子,disgust
浪子,fear
浪子,joy
浪子,sadness
浪子,surprise
浪子,trust
壤土,anger
壤土,anticipation
壤土,disgust
壤土,fear
壤土,joy
壤土,sadness
壤土,surprise
